at,score,content,content_bersih,label_sentimen,content_final
2023-01-24 12:18:42,1,Mau login malah diarahin ke pembuatan rekening,mau login malah diarahin ke pembuatan rekening,Negatif,login diarahin buat rekening
2023-01-24 08:24:24,5,"Aplikasinya bagus banget, serbaguna dan gampang banget tuk dipakai dan untuk bisa pembayaran seperti listrik, pulsa atau transfer saja, dan juga gak error sama sekali jadi gak salah sih kalo kita pilih aplikasi Jakone Mobile (Bank DKI)",aplikasinya bagus banget serbaguna dan gampang banget tuk dipakai dan untuk bisa pembayaran seperti listrik pulsa atau transfer saja dan juga gak error sama sekali jadi gak salah sih kalo kita pilih aplikasi jakone mobile bank dki,Positif,aplikasi bagus banget serbaguna gampang banget tuk pakai bayar listrik pulsa transfer gak error gak salah sih kalo pilih
2023-01-24 07:33:10,5,"Jakone ini memang mudah banget transaksi nya dari buat rekening secara online terus bisa scan qris juga, dan bisa bayar tagihan apa aja disini. Biasanya aku lebih sering pakai buat beli token listrik, daripada jauh jauh keluar tinggal pencet pencet ajaa. Donee deh 🥰",jakone ini memang mudah banget transaksi nya dari buat rekening secara online terus bisa scan qris juga dan bisa bayar tagihan apa aja disini biasanya aku lebih sering pakai buat beli token listrik daripada jauh jauh keluar tinggal pencet pencet ajaa donee deh,Positif,mudah banget transaksi rekening online scan qris bayar tagih aja pakai beli token listrik tinggal pencet pencet ajaa donee deh
2023-01-24 06:03:53,5,"Sejauh ini bagus lah, ada kendala error langsung teratasi karena cs fast respon, data pribadi juga terjamin aman",sejauh ini bagus lah ada kendala error langsung teratasi karena cs fast respon data pribadi juga terjamin aman,Positif,bagus kendala error langsung atas cs fast respon data pribadi jamin aman
2023-01-24 05:59:07,5,"manteppp dahh cuy untung nemu aplikasi ini, gampang bgt buat orang awam krn fitur2nya mudah dipahami buat aku yg suka simpel ini",manteppp dahh cuy untung nemu aplikasi ini gampang bgt buat orang awam krn fiturnya mudah dipahami buat aku yg suka simpel ini,Positif,manteppp dahh cuy untung nemu gampang bgt orang awam krn fiturnya mudah paham yg suka simpel
2023-01-24 00:34:12,5,"aplikasi ini keren banget, memudahkan dan membantu juga, rekomended sih",aplikasi ini keren banget memudahkan dan membantu juga rekomended sih,Positif,keren banget mudah bantu rekomended sih
2023-01-23 22:42:03,5,"Aplikasinya ringan, fiturnya banyak dah mudah dimengerti, bisa daftar dan buka akun rekening baru secara online",aplikasinya ringan fiturnya banyak dah mudah dimengerti bisa daftar dan buka akun rekening baru secara online,Positif,aplikasi ringan fiturnya dah mudah erti daftar buka akun rekening online
2023-01-23 21:35:41,5,"ketemu sama si serba bisa jakone. Kuncinya transaksi praktis anti ribet, jaringan mulus anti putus.",ketemu sama si serba bisa jakone kuncinya transaksi praktis anti ribet jaringan mulus anti putus,Positif,ketemu si serba kunci transaksi praktis anti ribet jaring mulus anti putus
2023-01-23 21:27:45,5,JakOne fitur jaringannya keren .. Mudah banget digunain .. praktis dan memudahkan aku banget buat bantu kegiatan ku yang super sibuk ini 🥰🥰,jakone fitur jaringannya keren mudah banget digunain praktis dan memudahkan aku banget buat bantu kegiatan ku yang super sibuk ini,Positif,fitur jaring keren mudah banget digunain praktis mudah banget bantu giat ku super sibuk
2023-01-23 21:19:52,5,Aplikasi yg sangat bagus dan memudahkan saya dalam urusan keuangan apalagi pembayaran serba online,aplikasi yg sangat bagus dan memudahkan saya dalam urusan keuangan apalagi pembayaran serba online,Positif,yg bagus mudah urus uang bayar serba online
2023-01-23 21:15:15,5,"Aplikasinya mantap, bnyk fungsinya. Bisa top up pulsa, bayar tagihan, transaksi, prosesnya juga cepat , mudah g ribet, tampilannya juga bagus g norak, fiturnya juga oke oke",aplikasinya mantap bnyk fungsinya bisa top up pulsa bayar tagihan transaksi prosesnya juga cepat mudah g ribet tampilannya juga bagus g norak fiturnya juga oke oke,Positif,aplikasi mantap bnyk fungsi top up pulsa bayar tagih transaksi proses cepat mudah g ribet tampil bagus g norak fiturnya oke oke
2023-01-23 21:09:09,5,"Lewat aplikasi ini bisa bayar berbagai tagihan, belanja online, transaksi QRIS, top up uang elektronik, koneksi jaringannya juga cepet dan lancar, mantab bangett",lewat aplikasi ini bisa bayar berbagai tagihan belanja online transaksi qris top up uang elektronik koneksi jaringannya juga cepet dan lancar mantab bangett,Positif,bayar tagih belanja online transaksi qris top up uang elektronik koneksi jaring cepet lancar mantab bangett
2023-01-23 21:08:48,5,Aplikasinya user friendly mudah digunakan sehingga memudahkan bagi pengguna baru,aplikasinya user friendly mudah digunakan sehingga memudahkan bagi pengguna baru,Positif,aplikasi user friendly mudah mudah guna
2023-01-23 21:05:36,5,"Dapet rekomendasi dari temen, ternyata jakone infonya lengkap dan fiturnya super praktis.",dapet rekomendasi dari temen ternyata jakone infonya lengkap dan fiturnya super praktis,Positif,dapet rekomendasi temen info lengkap fiturnya super praktis
2023-01-23 20:53:25,5,"Aplikasinya mudah dipakai dan selalu ada info terbaru mengenai fitur-fitur, layanan aplikasinya dan masih banyak lagi, good job dan tingkatkan terus👍",aplikasinya mudah dipakai dan selalu ada info terbaru mengenai fitur fitur layanan aplikasinya dan masih banyak lagi good job dan tingkatkan terus,Positif,aplikasi mudah pakai info baru fitur fitur layan aplikasi good job tingkat
2023-01-23 20:42:43,5,kemaren baru buka rekening di aplikasi waktu verifikasi sms nya cepet banget masuknya jadi proses pembuatannya cepet banget,kemaren baru buka rekening di aplikasi waktu verifikasi sms nya cepet banget masuknya jadi proses pembuatannya cepet banget,Positif,kemaren buka rekening verifikasi sms cepet banget masuk proses buat cepet banget
2023-01-23 20:25:56,5,"Aplikasi JakOne Mobile berguna banget bisa beli pulsa, bayar apapun juga bisa karena transaksi mudah banget gak ribet prosesnya juga sangat cepat, keren deh pokoknya tampilan nya sangat menarik sekali, ngga bakal nyesel kalo udah download aplikasinya",aplikasi jakone mobile berguna banget bisa beli pulsa bayar apapun juga bisa karena transaksi mudah banget gak ribet prosesnya juga sangat cepat keren deh pokoknya tampilan nya sangat menarik sekali ngga bakal nyesel kalo udah download aplikasinya,Positif,guna banget beli pulsa bayar apa transaksi mudah banget gak ribet proses cepat keren deh pokok tampil tarik ngga nyesel kalo udah download aplikasi
2023-01-23 20:21:41,5,Aplikasi yang bermanfaat bgt dan fitur fiturnya lengkap dan ga ribet terpercaya juga Aplikasi instan yang mempermudah transaksi instan cepat,aplikasi yang bermanfaat bgt dan fitur fiturnya lengkap dan ga ribet terpercaya juga aplikasi instan yang mempermudah transaksi instan cepat,Positif,manfaat bgt fitur fiturnya lengkap ga ribet percaya instan mudah transaksi instan cepat
2023-01-23 20:20:12,5,"Applikasinya keren, fitur2nya mudah dipahami, lengkap dan gak gampang error",applikasinya keren fiturnya mudah dipahami lengkap dan gak gampang error,Positif,applikasinya keren fiturnya mudah paham lengkap gak gampang error
2023-01-23 20:17:05,5,"Rekomend bgt buat yg mau buka rekening scr online. Fitur2 di dalemnya jg oke, ada buat scan qris kalo mau transaksi non tunai. Penggunaannya jg nggak ribet",rekomend bgt buat yg mau buka rekening scr online fitur di dalemnya jg oke ada buat scan qris kalo mau transaksi non tunai penggunaannya jg nggak ribet,Positif,rekomend bgt yg buka rekening scr online fitur dalem jg oke scan qris kalo transaksi non tunai guna jg nggak ribet
2023-01-23 20:02:18,5,"Mantap bgt aplikasinya, transaksi apapun no lelet. Fiturnya juga lengkap bgt bahkan bisa beli pulsa dan paket data. Keren!!",mantap bgt aplikasinya transaksi apapun no lelet fiturnya juga lengkap bgt bahkan bisa beli pulsa dan paket data keren,Positif,mantap bgt aplikasi transaksi apa no lelet fiturnya lengkap bgt beli pulsa paket data keren
2023-01-23 20:01:27,5,"Waktu itu lupa password dan langsung hubungin cs nya, seneng banget karna cs nya responsif dan ramah bgt, jadi bisa balik lagi akunnya, keren deh aplikasinya",waktu itu lupa password dan langsung hubungin cs nya seneng banget karna cs nya responsif dan ramah bgt jadi bisa balik lagi akunnya keren deh aplikasinya,Positif,lupa password langsung hubungin cs neng banget karna cs responsif ramah bgt akun keren deh aplikasi
2023-01-23 19:55:42,5,"Aplikasi nya bagus tidak error dan mudah digunakan, tampilan nya pun keren, dan fitur fitur nya sangat bermanfaat untuk kehidupan sehari hari",aplikasi nya bagus tidak error dan mudah digunakan tampilan nya pun keren dan fitur fitur nya sangat bermanfaat untuk kehidupan sehari hari,Positif,bagus error mudah tampil keren fitur fitur manfaat hidup hari
2023-01-23 19:54:21,5,"Aplikasi ini ngebantu bgt buat aku yg sat set aja , dari bayar tagihan listrik, top up dan isi pulsa, transaksi nya juga cepat mantep dehh👍🏻",aplikasi ini ngebantu bgt buat aku yg sat set aja dari bayar tagihan listrik top up dan isi pulsa transaksi nya juga cepat mantep dehh,Positif,ngebantu bgt yg sat set aja bayar tagih listrik top up isi pulsa transaksi cepat mantep dehh
2023-01-23 19:52:38,5,Yang paling aku suka dari aplikasi ini karna penggunaannya gampang dan data aman.,yang paling aku suka dari aplikasi ini karna penggunaannya gampang dan data aman,Positif,suka karna guna gampang data aman
2023-01-23 19:48:18,5,"Buka rek gampang cepet juga, fitur nya mudah di pahami, sudah bisa scan qris juga, bisa dapet notip juga melaui sms kalo ada trf masuk... mantap deh",buka rek gampang cepet juga fitur nya mudah di pahami sudah bisa scan qris juga bisa dapet notip juga melaui sms kalo ada trf masuk mantap deh,Positif,buka rek gampang cepet fitur mudah paham scan qris dapet notip melaui sms kalo trf masuk mantap deh
2023-01-23 19:45:21,5,"Pembuatan akun mudah dan cepat, bisa deposite secara online, customer service juga ramah dan membantu",pembuatan akun mudah dan cepat bisa deposite secara online customer service juga ramah dan membantu,Positif,buat akun mudah cepat deposite online customer service ramah bantu
2023-01-23 19:45:12,5,"aplikasi nya lancar bangett.. hematt kuota data juga pake aplikasi ini, ga boross bateraii lagii.. transfer pembayaran lancarr jayaa deh pokoknny",aplikasi nya lancar bangett hematt kuota data juga pake aplikasi ini ga boross bateraii lagii transfer pembayaran lancarr jayaa deh pokoknny,Positif,lancar bangett hematt kuota data pake ga boross baterai lagi transfer bayar lancarr jayaa deh pokoknny
2023-01-23 19:41:45,5,"Praktis banget pake aplikasi ini karena bisa buka rekening , bisa untuk pembayaran merchant2 yang sudah bekerja sama, bisa topup saldo, bayar telkom, tagihan air, bayar tiket pesawat, dll. Sangat mudah & praktis deh. Data kita yang tersimpan aman & bisa update info saldo KJP Plus juga.",praktis banget pake aplikasi ini karena bisa buka rekening bisa untuk pembayaran merchant yang sudah bekerja sama bisa topup saldo bayar telkom tagihan air bayar tiket pesawat dll sangat mudah praktis deh data kita yang tersimpan aman bisa update info saldo kjp plus juga,Positif,praktis banget pake buka rekening bayar merchant topup saldo bayar telkom tagih air bayar tiket pesawat dll mudah praktis deh data simpan aman update info saldo kjp plus
2023-01-23 19:38:25,5,"Aplikasinya sangat bagus dan serbaguna! bisa beli pulsa, paket data dan tagihan apapun, transaksinya juga gak ribet sama sekali. Banyak juga fitur"" membantu lainnya di apk ini! recommended👍🏻",aplikasinya sangat bagus dan serbaguna bisa beli pulsa paket data dan tagihan apapun transaksinya juga gak ribet sama sekali banyak juga fitur membantu lainnya di apk ini recommended,Positif,aplikasi bagus serbaguna beli pulsa paket data tagih apa transaksi gak ribet fitur bantu apk recommended
2023-01-23 19:38:04,5,"fiturnya lengkap, bisa top up ewallet tanpa ribet, sudah ada qris jg untuk transaksi dimanapun, pokoknya mudah dan cepat.",fiturnya lengkap bisa top up ewallet tanpa ribet sudah ada qris jg untuk transaksi dimanapun pokoknya mudah dan cepat,Positif,fiturnya lengkap top up ewallet ribet qris jg transaksi mana pokok mudah cepat
2023-01-23 19:27:56,5,Recommended. Porses transfed lancar. Kalo ada gangguan langsunv gercd dan responsif. Bisa buka rekening juga,recommended porses transfed lancar kalo ada gangguan langsunv gercd dan responsif bisa buka rekening juga,Positif,recommended porses transfed lancar kalo ganggu langsunv gercd responsif buka rekening
2023-01-23 19:27:50,5,"Aplikasi ini mudah banget digunakan dan serbaguna banget, bisa buat beli pulsa serta bayar tagihan apapun. Costumer service nya juga sangat responsif, mantab👍🏻",aplikasi ini mudah banget digunakan dan serbaguna banget bisa buat beli pulsa serta bayar tagihan apapun costumer service nya juga sangat responsif mantab,Positif,mudah banget serbaguna banget beli pulsa bayar tagih apa costumer service responsif mantab
2023-01-23 19:26:00,5,"aplikasinya bagus banget, soalnya ga pernah error walaupun fitur dalam aplikasinya banyak",aplikasinya bagus banget soalnya ga pernah error walaupun fitur dalam aplikasinya banyak,Positif,aplikasi bagus banget ga error fitur aplikasi
2023-01-23 19:24:25,5,"Aplikasinya keren banget dan mudah digunakan, banyak fitur yg membantu, transaksi nya juga mudah sekali dan responsif",aplikasinya keren banget dan mudah digunakan banyak fitur yg membantu transaksi nya juga mudah sekali dan responsif,Positif,aplikasi keren banget mudah fitur yg bantu transaksi mudah responsif
2023-01-23 19:23:23,5,"Terimakasih telah menciptakan apk JakOne Mobile, sangat membantu sekali. Saya bisa mengisi pulsa dengan cepat",terimakasih telah menciptakan apk jakone mobile sangat membantu sekali saya bisa mengisi pulsa dengan cepat,Positif,terimakasih cipta apk bantu isi pulsa cepat
2023-01-23 19:22:33,5,"Aplikasinya sangat membantu banget karena mempermudah keperluan kita. Hanya dengan buka hp saja semua teratasi, dan juga aplikasinya tidak pernah Error. Kalau ada info-info penting atau terbaru pasti ada sms masuk kok. Dan pastinya akun anda akan aman 100%",aplikasinya sangat membantu banget karena mempermudah keperluan kita hanya dengan buka hp saja semua teratasi dan juga aplikasinya tidak pernah error kalau ada info info penting atau terbaru pasti ada sms masuk kok dan pastinya akun anda akan aman,Positif,aplikasi bantu banget mudah perlu buka hp atas aplikasi error info info baru sms masuk pasti akun aman
2023-01-23 19:21:17,5,"Seneng bgt ada aplikasi ini, mudahin bgt buat transaksi apa apa bahkan buat beli pulsa atau data pun jg bisa loh. Best dehh!!",seneng bgt ada aplikasi ini mudahin bgt buat transaksi apa apa bahkan buat beli pulsa atau data pun jg bisa loh best dehh,Positif,neng bgt mudahin bgt transaksi beli pulsa data jg loh best dehh
2023-01-23 19:17:58,5,Ternyata mudah sekali pemakaian nya aku bisa beli pulsa tanpa ribet dan masuknya pun cepat'untuk mendapatkan sms kode login aplikasi nya,ternyata mudah sekali pemakaian nya aku bisa beli pulsa tanpa ribet dan masuknya pun cepat untuk mendapatkan sms kode login aplikasi nya,Positif,mudah pakai beli pulsa ribet masuk cepat sms kode login
2023-01-23 19:08:45,5,"wahh seneng bngt nemu apk ini, apk serbaguna, tampilannya juga keren, sangat penting bagi pengguna yang mempunyai apk ini baru tadi saya buat akun JakOne, worth it bngt apk nya",wahh seneng bngt nemu apk ini apk serbaguna tampilannya juga keren sangat penting bagi pengguna yang mempunyai apk ini baru tadi saya buat akun jakone worth it bngt apk nya,Positif,wahh neng bngt nemu apk apk serbaguna tampil keren guna apk akun worth it bngt apk
2023-01-23 19:08:34,5,"Aplikasi bank dengan fitur yang lengkap. Selain itu, untuk pembuatan akun juga mudah banget.",aplikasi bank dengan fitur yang lengkap selain itu untuk pembuatan akun juga mudah banget,Positif,fitur lengkap buat akun mudah banget
2023-01-23 19:07:29,5,"Tampilan UInya simple dan enak dilihat, lalu udah ada scan QRISnya jadi mudah buat bertransaksi",tampilan uinya simple dan enak dilihat lalu udah ada scan qrisnya jadi mudah buat bertransaksi,Positif,tampil uinya simple enak udah scan qrisnya mudah transaksi
